user,seed,tier,model,floor,accept_threshold,TAR,FAR,FRR,EER,bypass_windmouse,bypass_sapiagent,bypass_dmtg
user16,0,T1,T1_kNN,0.2,0.8,0.338,0.12875536480686695,0.6619999999999999,0.2626615468879281,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.0,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.02,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.05,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.08,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.1,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.15,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T1,T1_DecisionTree,0.2,1.0000000000000002,0.0,0.0,1.0,0.3042121639416858,0.0,0.0,0.0
user16,0,T2,T2_RandomForest,0.0,0.5566666666666666,0.57,0.13304721030042918,0.43000000000000005,0.1964753935975574,0.0,0.0,0.0
user16,0,T2,T2_RandomForest,0.02,0.5566666666666666,0.57,0.13304721030042918,0.43000000000000005,0.1964753935975574,0.0,0.0,0.0
user16,0,T2,T2_RandomForest,0.05,0.5566666666666666,0.57,0.13304721030042918,0.43000000000000005,0.1964753935975574,0.0,0.0,0.0
user16,0,T2,T2_RandomForest,0.08,0.5566666666666666,0.57,0.13304721030042918,0.43000000000000005,0.1964753935975574,0.0,0.0,0.0
user16,0,T2,T2_RandomForest,0.1,0.5566666666666666,0.57,0.13304721030042918,0.43000000000000005,0.1964753935975574,0.0,0.0,0.0
